"","index","id","name","date","record_identifier","status_of_system","maximum_sustained_wind_knots","maximum_pressure","year.x","anomaly"
"4207",47922,"AL142012","NADINE",2012-09-21,"","TS",55,984,2012,0.70662
"4208",47923,"AL142012","NADINE",2012-09-21,"","TS",50,984,2012,0.70662
"4209",47924,"AL142012","NADINE",2012-09-21,"","TS",50,984,2012,0.70662
"4210",47925,"AL142012","NADINE",2012-09-22,"","TS",45,985,2012,0.70662
"4211",47926,"AL142012","NADINE",2012-09-22,"","TS",45,986,2012,0.70662
"4212",47927,"AL142012","NADINE",2012-09-22,"","TS",45,987,2012,0.70662
"4213",47928,"AL142012","NADINE",2012-09-22,"","TS",45,987,2012,0.70662
"4214",47929,"AL142012","NADINE",2012-09-23,"","TS",45,987,2012,0.70662
"4215",47930,"AL142012","NADINE",2012-09-23,"","TS",50,987,2012,0.70662
"4216",47931,"AL142012","NADINE",2012-09-23,"","TS",50,987,2012,0.70662
"4217",47932,"AL142012","NADINE",2012-09-23,"","TS",50,988,2012,0.70662
"4218",47933,"AL142012","NADINE",2012-09-24,"","TS",45,990,2012,0.70662
"4219",47934,"AL142012","NADINE",2012-09-24,"","TS",45,992,2012,0.70662
"4220",47935,"AL142012","NADINE",2012-09-24,"","TS",45,995,2012,0.70662
"4221",47936,"AL142012","NADINE",2012-09-24,"","TS",45,996,2012,0.70662
"4222",47937,"AL142012","NADINE",2012-09-25,"","TS",40,996,2012,0.70662
"4223",47938,"AL142012","NADINE",2012-09-25,"","TS",40,996,2012,0.70662
"4224",47939,"AL142012","NADINE",2012-09-25,"","TS",40,997,2012,0.70662
"4225",47940,"AL142012","NADINE",2012-09-25,"","TS",40,997,2012,0.70662
"4226",47941,"AL142012","NADINE",2012-09-26,"","TS",40,998,2012,0.70662
"4227",47942,"AL142012","NADINE",2012-09-26,"","TS",40,998,2012,0.70662
"4228",47943,"AL142012","NADINE",2012-09-26,"","TS",45,995,2012,0.70662
"4229",47944,"AL142012","NADINE",2012-09-26,"","TS",50,993,2012,0.70662
"4230",47945,"AL142012","NADINE",2012-09-27,"","TS",50,993,2012,0.70662
"4231",47946,"AL142012","NADINE",2012-09-27,"","TS",50,993,2012,0.70662
"4232",47947,"AL142012","NADINE",2012-09-27,"","TS",50,993,2012,0.70662
"4233",47948,"AL142012","NADINE",2012-09-27,"","TS",55,993,2012,0.70662
"4234",47949,"AL142012","NADINE",2012-09-28,"","TS",55,993,2012,0.70662
"4235",47950,"AL142012","NADINE",2012-09-28,"","TS",60,991,2012,0.70662
"4236",47951,"AL142012","NADINE",2012-09-28,"","HU",65,988,2012,0.70662
"4237",47952,"AL142012","NADINE",2012-09-28,"","HU",65,988,2012,0.70662
"4238",47953,"AL142012","NADINE",2012-09-29,"","HU",65,988,2012,0.70662
"4239",47954,"AL142012","NADINE",2012-09-29,"","HU",65,988,2012,0.70662
"4240",47955,"AL142012","NADINE",2012-09-29,"","HU",65,988,2012,0.70662
"4241",47956,"AL142012","NADINE",2012-09-29,"","HU",70,986,2012,0.70662
"4242",47957,"AL142012","NADINE",2012-09-30,"","HU",75,983,2012,0.70662
"4243",47958,"AL142012","NADINE",2012-09-30,"","HU",75,982,2012,0.70662
"4244",47959,"AL142012","NADINE",2012-09-30,"","HU",80,978,2012,0.70662
"4245",47960,"AL142012","NADINE",2012-09-30,"","HU",80,978,2012,0.70662
"4246",47961,"AL142012","NADINE",2012-10-01,"","HU",75,980,2012,0.6179
"4247",47962,"AL142012","NADINE",2012-10-01,"","HU",65,988,2012,0.6179
"4248",47963,"AL142012","NADINE",2012-10-01,"","TS",60,991,2012,0.6179
"4249",47964,"AL142012","NADINE",2012-10-01,"","TS",55,995,2012,0.6179
"4250",47965,"AL142012","NADINE",2012-10-02,"","TS",55,995,2012,0.6179
"4251",47966,"AL142012","NADINE",2012-10-02,"","TS",55,995,2012,0.6179
"4252",47967,"AL142012","NADINE",2012-10-02,"","TS",55,995,2012,0.6179
"4253",47968,"AL142012","NADINE",2012-10-02,"","TS",55,995,2012,0.6179
"4254",47969,"AL142012","NADINE",2012-10-03,"","TS",50,998,2012,0.6179
"4255",47970,"AL142012","NADINE",2012-10-03,"","TS",45,1000,2012,0.6179
"4256",47971,"AL142012","NADINE",2012-10-03,"","TS",45,1000,2012,0.6179
"4257",47972,"AL142012","NADINE",2012-10-03,"","TS",40,1000,2012,0.6179
"4258",47973,"AL142012","NADINE",2012-10-04,"","TS",40,998,2012,0.6179
"4259",47974,"AL142012","NADINE",2012-10-04,"","TS",40,996,2012,0.6179
"4260",47975,"AL152012","OSCAR",2012-10-02,"","TS",25,1008,2012,0.6179
"4261",47976,"AL152012","OSCAR",2012-10-02,"","TS",25,1008,2012,0.6179
"4262",47977,"AL152012","OSCAR",2012-10-03,"","TS",30,1007,2012,0.6179
"4263",47978,"AL152012","OSCAR",2012-10-03,"","TS",30,1006,2012,0.6179
"4264",47979,"AL152012","OSCAR",2012-10-03,"","TS",30,1006,2012,0.6179
"4265",47980,"AL152012","OSCAR",2012-10-03,"","TS",35,1005,2012,0.6179
"4266",47981,"AL152012","OSCAR",2012-10-04,"","TS",40,1002,2012,0.6179
"4267",47982,"AL152012","OSCAR",2012-10-04,"","TS",40,1001,2012,0.6179
"4268",47983,"AL152012","OSCAR",2012-10-04,"","TS",45,998,2012,0.6179
"4269",47984,"AL152012","OSCAR",2012-10-04,"","TS",45,996,2012,0.6179
"4270",47985,"AL152012","OSCAR",2012-10-05,"","TS",45,995,2012,0.6179
"4271",47986,"AL152012","OSCAR",2012-10-05,"","TS",45,994,2012,0.6179
"4272",47987,"AL152012","OSCAR",2012-10-05,"","TS",45,994,2012,0.6179
"4273",47988,"AL162012","PATTY",2012-10-10,"","TS",25,1012,2012,0.6179
"4274",47989,"AL162012","PATTY",2012-10-11,"","TS",30,1010,2012,0.6179
"4275",47990,"AL162012","PATTY",2012-10-11,"","TS",35,1009,2012,0.6179
"4276",47991,"AL162012","PATTY",2012-10-11,"","TS",35,1008,2012,0.6179
"4277",47992,"AL162012","PATTY",2012-10-11,"","TS",35,1007,2012,0.6179
"4278",47993,"AL162012","PATTY",2012-10-12,"","TS",40,1005,2012,0.6179
"4279",47994,"AL162012","PATTY",2012-10-12,"","TS",40,1005,2012,0.6179
"4280",47995,"AL162012","PATTY",2012-10-12,"","TS",40,1006,2012,0.6179
"4281",47996,"AL162012","PATTY",2012-10-12,"","TS",35,1007,2012,0.6179
"4282",47997,"AL162012","PATTY",2012-10-13,"","TS",35,1007,2012,0.6179
"4283",47998,"AL162012","PATTY",2012-10-13,"","TS",30,1008,2012,0.6179
"4284",47999,"AL172012","RAFAEL",2012-10-12,"","TS",35,1006,2012,0.6179
"4285",48000,"AL172012","RAFAEL",2012-10-13,"","TS",35,1007,2012,0.6179
"4286",48001,"AL172012","RAFAEL",2012-10-13,"","TS",35,1006,2012,0.6179
"4287",48002,"AL172012","RAFAEL",2012-10-13,"","TS",35,1006,2012,0.6179
"4288",48003,"AL172012","RAFAEL",2012-10-13,"","TS",40,1004,2012,0.6179
"4289",48004,"AL172012","RAFAEL",2012-10-14,"","TS",45,1004,2012,0.6179
"4290",48005,"AL172012","RAFAEL",2012-10-14,"","TS",45,1003,2012,0.6179
"4291",48006,"AL172012","RAFAEL",2012-10-14,"","TS",50,999,2012,0.6179
"4292",48007,"AL172012","RAFAEL",2012-10-14,"","TS",55,994,2012,0.6179
"4293",48008,"AL172012","RAFAEL",2012-10-15,"","TS",60,989,2012,0.6179
"4294",48009,"AL172012","RAFAEL",2012-10-15,"","HU",65,986,2012,0.6179
"4295",48010,"AL172012","RAFAEL",2012-10-15,"","HU",70,983,2012,0.6179
"4296",48011,"AL172012","RAFAEL",2012-10-15,"","HU",75,979,2012,0.6179
"4297",48012,"AL172012","RAFAEL",2012-10-16,"","HU",80,974,2012,0.6179
"4298",48013,"AL172012","RAFAEL",2012-10-16,"","HU",80,972,2012,0.6179
"4299",48014,"AL172012","RAFAEL",2012-10-16,"","HU",80,969,2012,0.6179
"4300",48015,"AL172012","RAFAEL",2012-10-16,"","HU",75,970,2012,0.6179
"4301",48016,"AL172012","RAFAEL",2012-10-17,"","HU",75,970,2012,0.6179
"4302",48017,"AL172012","RAFAEL",2012-10-17,"","HU",70,972,2012,0.6179
"4303",48018,"AL172012","RAFAEL",2012-10-17,"","HU",65,972,2012,0.6179
"4304",48019,"AL172012","RAFAEL",2012-10-17,"","TS",65,972,2012,0.6179
"4305",48020,"AL172012","RAFAEL",2012-10-18,"","TS",65,972,2012,0.6179
"4306",48021,"AL172012","RAFAEL",2012-10-18,"","TS",60,972,2012,0.6179
"4307",48022,"AL172012","RAFAEL",2012-10-18,"","TS",55,972,2012,0.6179
"4308",48023,"AL172012","RAFAEL",2012-10-18,"","TS",55,973,2012,0.6179
"4309",48024,"AL172012","RAFAEL",2012-10-19,"","TS",50,975,2012,0.6179
"4310",48025,"AL172012","RAFAEL",2012-10-19,"","TS",50,973,2012,0.6179
"4311",48026,"AL172012","RAFAEL",2012-10-19,"","TS",50,970,2012,0.6179
"4312",48027,"AL172012","RAFAEL",2012-10-19,"","TS",50,968,2012,0.6179
"4313",48028,"AL172012","RAFAEL",2012-10-20,"","TS",50,966,2012,0.6179
"4314",48029,"AL172012","RAFAEL",2012-10-20,"","TS",50,966,2012,0.6179
"4315",48030,"AL172012","RAFAEL",2012-10-20,"","TS",50,967,2012,0.6179
"4316",48031,"AL172012","RAFAEL",2012-10-20,"","TS",50,970,2012,0.6179
"4317",48032,"AL172012","RAFAEL",2012-10-21,"","TS",45,975,2012,0.6179
"4318",48033,"AL172012","RAFAEL",2012-10-21,"","TS",40,978,2012,0.6179
"4319",48034,"AL172012","RAFAEL",2012-10-21,"","TS",40,979,2012,0.6179
"4320",48035,"AL172012","RAFAEL",2012-10-21,"","TS",40,982,2012,0.6179
"4321",48036,"AL172012","RAFAEL",2012-10-22,"","TS",40,983,2012,0.6179
"4322",48037,"AL172012","RAFAEL",2012-10-22,"","TS",40,985,2012,0.6179
"4323",48038,"AL172012","RAFAEL",2012-10-22,"","TS",40,987,2012,0.6179
"4324",48039,"AL172012","RAFAEL",2012-10-22,"","TS",40,989,2012,0.6179
"4325",48040,"AL172012","RAFAEL",2012-10-23,"","TS",40,992,2012,0.6179
"4326",48041,"AL172012","RAFAEL",2012-10-23,"","TS",40,992,2012,0.6179
"4327",48042,"AL172012","RAFAEL",2012-10-23,"","TS",40,992,2012,0.6179
"4328",48043,"AL172012","RAFAEL",2012-10-23,"","TS",40,992,2012,0.6179
"4329",48044,"AL172012","RAFAEL",2012-10-24,"","TS",40,993,2012,0.6179
"4330",48045,"AL172012","RAFAEL",2012-10-24,"","TS",40,995,2012,0.6179
"4331",48046,"AL172012","RAFAEL",2012-10-24,"","TS",30,995,2012,0.6179
"4332",48047,"AL172012","RAFAEL",2012-10-24,"","TS",30,995,2012,0.6179
"4333",48048,"AL172012","RAFAEL",2012-10-25,"","TS",30,995,2012,0.6179
"4334",48049,"AL172012","RAFAEL",2012-10-25,"","TS",30,995,2012,0.6179
"4335",48050,"AL172012","RAFAEL",2012-10-25,"","TS",30,996,2012,0.6179
"4336",48051,"AL172012","RAFAEL",2012-10-25,"","TS",30,997,2012,0.6179
"4337",48052,"AL172012","RAFAEL",2012-10-26,"","TS",30,998,2012,0.6179
"4338",48053,"AL172012","RAFAEL",2012-10-26,"","TS",30,999,2012,0.6179
"4339",48054,"AL172012","RAFAEL",2012-10-26,"","TS",25,1002,2012,0.6179
"4340",48055,"AL182012","SANDY",2012-10-21,"","TS",25,1006,2012,0.6179
"4341",48056,"AL182012","SANDY",2012-10-22,"","TS",25,1005,2012,0.6179
"4342",48057,"AL182012","SANDY",2012-10-22,"","TS",25,1003,2012,0.6179
"4343",48058,"AL182012","SANDY",2012-10-22,"","TS",30,1002,2012,0.6179
"4344",48059,"AL182012","SANDY",2012-10-22,"","TS",35,1000,2012,0.6179
"4345",48060,"AL182012","SANDY",2012-10-23,"","TS",40,998,2012,0.6179
"4346",48061,"AL182012","SANDY",2012-10-23,"","TS",40,998,2012,0.6179
"4347",48062,"AL182012","SANDY",2012-10-23,"","TS",40,995,2012,0.6179
"4348",48063,"AL182012","SANDY",2012-10-23,"","TS",45,993,2012,0.6179
"4349",48064,"AL182012","SANDY",2012-10-24,"","TS",55,990,2012,0.6179
"4350",48065,"AL182012","SANDY",2012-10-24,"","TS",60,987,2012,0.6179
"4351",48066,"AL182012","SANDY",2012-10-24,"","HU",65,981,2012,0.6179
"4352",48067,"AL182012","SANDY",2012-10-24,"","HU",75,972,2012,0.6179
"4353",48068,"AL182012","SANDY",2012-10-24,"L","HU",75,971,2012,0.6179
"4354",48069,"AL182012","SANDY",2012-10-25,"","HU",85,964,2012,0.6179
"4355",48070,"AL182012","SANDY",2012-10-25,"L","HU",100,954,2012,0.6179
"4356",48071,"AL182012","SANDY",2012-10-25,"","HU",100,954,2012,0.6179
"4357",48072,"AL182012","SANDY",2012-10-25,"T","HU",95,960,2012,0.6179
"4358",48073,"AL182012","SANDY",2012-10-25,"","HU",95,966,2012,0.6179
"4359",48074,"AL182012","SANDY",2012-10-25,"","HU",90,963,2012,0.6179
"4360",48075,"AL182012","SANDY",2012-10-26,"","HU",75,965,2012,0.6179
"4361",48076,"AL182012","SANDY",2012-10-26,"","HU",70,968,2012,0.6179
"4362",48077,"AL182012","SANDY",2012-10-26,"","HU",65,970,2012,0.6179
"4363",48078,"AL182012","SANDY",2012-10-26,"","HU",65,971,2012,0.6179
"4364",48079,"AL182012","SANDY",2012-10-27,"","TS",60,969,2012,0.6179
"4365",48080,"AL182012","SANDY",2012-10-27,"","TS",60,968,2012,0.6179
"4366",48081,"AL182012","SANDY",2012-10-27,"","HU",70,956,2012,0.6179
"4367",48082,"AL182012","SANDY",2012-10-27,"","HU",70,960,2012,0.6179
"4368",48083,"AL182012","SANDY",2012-10-28,"","HU",65,960,2012,0.6179
"4369",48084,"AL182012","SANDY",2012-10-28,"","HU",65,959,2012,0.6179
"4370",48085,"AL182012","SANDY",2012-10-28,"","HU",65,954,2012,0.6179
"4371",48086,"AL182012","SANDY",2012-10-28,"","HU",65,952,2012,0.6179
"4372",48087,"AL182012","SANDY",2012-10-29,"","HU",70,950,2012,0.6179
"4373",48088,"AL182012","SANDY",2012-10-29,"","HU",80,947,2012,0.6179
"4374",48089,"AL182012","SANDY",2012-10-29,"","HU",85,945,2012,0.6179
"4375",48090,"AL182012","SANDY",2012-10-29,"","HU",80,940,2012,0.6179
"4376",48091,"AL182012","SANDY",2012-10-29,"S","TS",75,943,2012,0.6179
"4377",48092,"AL182012","SANDY",2012-10-29,"L","TS",70,945,2012,0.6179
"4378",48093,"AL182012","SANDY",2012-10-30,"","TS",70,946,2012,0.6179
"4379",48094,"AL182012","SANDY",2012-10-30,"","TS",55,960,2012,0.6179
"4380",48095,"AL182012","SANDY",2012-10-30,"","TS",50,978,2012,0.6179
"4381",48096,"AL182012","SANDY",2012-10-30,"","TS",40,986,2012,0.6179
"4382",48097,"AL182012","SANDY",2012-10-31,"","TS",35,992,2012,0.6179
"4383",48098,"AL182012","SANDY",2012-10-31,"","TS",35,993,2012,0.6179
"4384",48099,"AL182012","SANDY",2012-10-31,"","TS",30,995,2012,0.6179
"4385",48100,"AL192012","TONY",2012-10-21,"","TS",25,1011,2012,0.6179
"4386",48101,"AL192012","TONY",2012-10-22,"","TS",25,1011,2012,0.6179
"4387",48102,"AL192012","TONY",2012-10-22,"","TS",25,1010,2012,0.6179
"4388",48103,"AL192012","TONY",2012-10-22,"","TS",30,1009,2012,0.6179
"4389",48104,"AL192012","TONY",2012-10-22,"","TS",30,1006,2012,0.6179
"4390",48105,"AL192012","TONY",2012-10-23,"","TS",30,1006,2012,0.6179
"4391",48106,"AL192012","TONY",2012-10-23,"","TS",30,1006,2012,0.6179
"4392",48107,"AL192012","TONY",2012-10-23,"","TS",30,1006,2012,0.6179
"4393",48108,"AL192012","TONY",2012-10-23,"","TS",30,1005,2012,0.6179
"4394",48109,"AL192012","TONY",2012-10-24,"","TS",35,1004,2012,0.6179
"4395",48110,"AL192012","TONY",2012-10-24,"","TS",40,1003,2012,0.6179
"4396",48111,"AL192012","TONY",2012-10-24,"","TS",45,1000,2012,0.6179
"4397",48112,"AL192012","TONY",2012-10-24,"","TS",45,1000,2012,0.6179
"4398",48113,"AL192012","TONY",2012-10-25,"","TS",45,1000,2012,0.6179
"4399",48114,"AL192012","TONY",2012-10-25,"","TS",45,1000,2012,0.6179
"4400",48115,"AL192012","TONY",2012-10-25,"","TS",35,1000,2012,0.6179
"4401",48116,"AL192012","TONY",2012-10-25,"","TS",35,1001,2012,0.6179
"4402",48117,"AL192012","TONY",2012-10-26,"","TS",35,1001,2012,0.6179
"4403",48118,"AL192012","TONY",2012-10-26,"","TS",30,1004,2012,0.6179
"4404",48119,"AL192012","TONY",2012-10-26,"","TS",25,1006,2012,0.6179
"4405",48120,"AL012013","ANDREA",2013-06-05,"","TS",35,1006,2013,0.553
"4406",48121,"AL012013","ANDREA",2013-06-06,"","TS",40,1002,2013,0.553
"4407",48122,"AL012013","ANDREA",2013-06-06,"","TS",50,999,2013,0.553
"4408",48123,"AL012013","ANDREA",2013-06-06,"","TS",55,995,2013,0.553
"4409",48124,"AL012013","ANDREA",2013-06-06,"","TS",55,993,2013,0.553
"4410",48125,"AL012013","ANDREA",2013-06-06,"L","TS",50,992,2013,0.553
"4411",48126,"AL012013","ANDREA",2013-06-07,"","TS",40,993,2013,0.553
"4412",48127,"AL012013","ANDREA",2013-06-07,"","TS",40,996,2013,0.553
"4413",48128,"AL012013","ANDREA",2013-06-07,"","TS",40,996,2013,0.553
"4414",48129,"AL012013","ANDREA",2013-06-07,"","TS",40,996,2013,0.553
"4415",48130,"AL012013","ANDREA",2013-06-08,"","TS",40,997,2013,0.553
"4416",48131,"AL012013","ANDREA",2013-06-08,"","TS",40,997,2013,0.553
"4417",48132,"AL012013","ANDREA",2013-06-08,"","TS",40,999,2013,0.553
"4418",48133,"AL012013","ANDREA",2013-06-08,"","TS",40,1002,2013,0.553
"4419",48134,"AL022013","BARRY",2013-06-16,"","TS",20,1009,2013,0.553
"4420",48135,"AL022013","BARRY",2013-06-16,"","TS",20,1009,2013,0.553
"4421",48136,"AL022013","BARRY",2013-06-16,"","TS",25,1008,2013,0.553
"4422",48137,"AL022013","BARRY",2013-06-16,"","TS",25,1008,2013,0.553
"4423",48138,"AL022013","BARRY",2013-06-17,"","TS",25,1008,2013,0.553
"4424",48139,"AL022013","BARRY",2013-06-17,"","TS",25,1008,2013,0.553
"4425",48140,"AL022013","BARRY",2013-06-17,"","TS",30,1007,2013,0.553
"4426",48141,"AL022013","BARRY",2013-06-17,"","TS",30,1007,2013,0.553
"4427",48142,"AL022013","BARRY",2013-06-17,"L","TS",30,1006,2013,0.553
"4428",48143,"AL022013","BARRY",2013-06-18,"","TS",30,1007,2013,0.553
"4429",48144,"AL022013","BARRY",2013-06-18,"","TS",25,1009,2013,0.553
"4430",48145,"AL022013","BARRY",2013-06-18,"","TS",30,1008,2013,0.553
"4431",48146,"AL022013","BARRY",2013-06-18,"","TS",30,1008,2013,0.553
"4432",48147,"AL022013","BARRY",2013-06-19,"","TS",30,1007,2013,0.553
"4433",48148,"AL022013","BARRY",2013-06-19,"","TS",30,1007,2013,0.553
"4434",48149,"AL022013","BARRY",2013-06-19,"","TS",35,1006,2013,0.553
"4435",48150,"AL022013","BARRY",2013-06-19,"","TS",40,1005,2013,0.553
"4436",48151,"AL022013","BARRY",2013-06-20,"","TS",40,1003,2013,0.553
"4437",48152,"AL022013","BARRY",2013-06-20,"","TS",40,1003,2013,0.553
"4438",48153,"AL022013","BARRY",2013-06-20,"L","TS",40,1003,2013,0.553
"4439",48154,"AL022013","BARRY",2013-06-20,"","TS",40,1004,2013,0.553
"4440",48155,"AL022013","BARRY",2013-06-20,"","TS",30,1007,2013,0.553
"4441",48156,"AL022013","BARRY",2013-06-21,"","TS",25,1011,2013,0.553
"4442",48157,"AL032013","CHANTAL",2013-07-07,"","TS",35,1011,2013,0.73582
"4443",48158,"AL032013","CHANTAL",2013-07-07,"","TS",35,1011,2013,0.73582
"4444",48159,"AL032013","CHANTAL",2013-07-08,"","TS",35,1010,2013,0.73582
"4445",48160,"AL032013","CHANTAL",2013-07-08,"","TS",35,1009,2013,0.73582
"4446",48161,"AL032013","CHANTAL",2013-07-08,"","TS",40,1008,2013,0.73582
"4447",48162,"AL032013","CHANTAL",2013-07-08,"","TS",45,1007,2013,0.73582
"4448",48163,"AL032013","CHANTAL",2013-07-09,"","TS",50,1006,2013,0.73582
"4449",48164,"AL032013","CHANTAL",2013-07-09,"","TS",50,1005,2013,0.73582
"4450",48165,"AL032013","CHANTAL",2013-07-09,"","TS",55,1003,2013,0.73582
"4451",48166,"AL032013","CHANTAL",2013-07-09,"","TS",55,1006,2013,0.73582
"4452",48167,"AL032013","CHANTAL",2013-07-10,"","TS",45,1008,2013,0.73582
"4453",48168,"AL032013","CHANTAL",2013-07-10,"","TS",40,1010,2013,0.73582
"4454",48169,"AL032013","CHANTAL",2013-07-10,"","TS",40,1011,2013,0.73582
"4455",48170,"AL042013","DORIAN",2013-07-22,"","TS",25,1009,2013,0.73582
"4456",48171,"AL042013","DORIAN",2013-07-23,"","TS",25,1009,2013,0.73582
"4457",48172,"AL042013","DORIAN",2013-07-23,"","TS",25,1009,2013,0.73582
"4458",48173,"AL042013","DORIAN",2013-07-23,"","TS",25,1009,2013,0.73582
"4459",48174,"AL042013","DORIAN",2013-07-23,"","TS",25,1008,2013,0.73582
"4460",48175,"AL042013","DORIAN",2013-07-24,"","TS",30,1007,2013,0.73582
"4461",48176,"AL042013","DORIAN",2013-07-24,"","TS",35,1006,2013,0.73582
"4462",48177,"AL042013","DORIAN",2013-07-24,"","TS",40,1005,2013,0.73582
"4463",48178,"AL042013","DORIAN",2013-07-24,"","TS",45,1004,2013,0.73582
"4464",48179,"AL042013","DORIAN",2013-07-25,"","TS",45,1004,2013,0.73582
"4465",48180,"AL042013","DORIAN",2013-07-25,"","TS",50,1002,2013,0.73582
"4466",48181,"AL042013","DORIAN",2013-07-25,"","TS",50,1002,2013,0.73582
"4467",48182,"AL042013","DORIAN",2013-07-25,"","TS",50,1003,2013,0.73582
"4468",48183,"AL042013","DORIAN",2013-07-26,"","TS",45,1005,2013,0.73582
"4469",48184,"AL042013","DORIAN",2013-07-26,"","TS",45,1006,2013,0.73582
"4470",48185,"AL042013","DORIAN",2013-07-26,"","TS",45,1008,2013,0.73582
"4471",48186,"AL042013","DORIAN",2013-07-26,"","TS",40,1010,2013,0.73582
"4472",48187,"AL042013","DORIAN",2013-07-27,"","TS",35,1012,2013,0.73582
"4473",48188,"AL042013","DORIAN",2013-07-27,"","TS",35,1012,2013,0.73582
"4474",48189,"AL042013","DORIAN",2013-07-27,"","TS",35,1012,2013,0.73582
"4475",48190,"AL042013","DORIAN",2013-07-27,"","TS",35,1012,2013,0.73582
"4476",48191,"AL042013","DORIAN",2013-07-28,"","TS",35,1012,2013,0.73582
"4477",48192,"AL042013","DORIAN",2013-07-28,"","TS",35,1013,2013,0.73582
"4478",48193,"AL042013","DORIAN",2013-07-28,"","TS",35,1013,2013,0.73582
"4479",48194,"AL042013","DORIAN",2013-07-28,"","TS",30,1013,2013,0.73582
"4480",48195,"AL042013","DORIAN",2013-07-29,"","TS",25,1014,2013,0.73582
"4481",48196,"AL042013","DORIAN",2013-07-29,"","TS",25,1014,2013,0.73582
"4482",48197,"AL042013","DORIAN",2013-07-29,"","TS",25,1015,2013,0.73582
"4483",48198,"AL042013","DORIAN",2013-07-29,"","TS",25,1015,2013,0.73582
"4484",48199,"AL042013","DORIAN",2013-07-30,"","TS",25,1015,2013,0.73582
"4485",48200,"AL042013","DORIAN",2013-07-30,"","TS",25,1015,2013,0.73582
"4486",48201,"AL042013","DORIAN",2013-07-30,"","TS",25,1015,2013,0.73582
"4487",48202,"AL042013","DORIAN",2013-07-30,"","TS",25,1015,2013,0.73582
"4488",48203,"AL042013","DORIAN",2013-07-31,"","TS",25,1015,2013,0.73582
"4489",48204,"AL042013","DORIAN",2013-07-31,"","TS",25,1015,2013,0.73582
"4490",48205,"AL042013","DORIAN",2013-07-31,"","TS",25,1015,2013,0.73582
"4491",48206,"AL042013","DORIAN",2013-07-31,"","TS",25,1015,2013,0.73582
"4492",48207,"AL042013","DORIAN",2013-08-01,"","TS",25,1014,2013,0.72556
"4493",48208,"AL042013","DORIAN",2013-08-01,"","TS",25,1013,2013,0.72556
"4494",48209,"AL042013","DORIAN",2013-08-01,"","TS",25,1013,2013,0.72556
"4495",48210,"AL042013","DORIAN",2013-08-01,"","TS",25,1013,2013,0.72556
"4496",48211,"AL042013","DORIAN",2013-08-02,"","TS",25,1013,2013,0.72556
"4497",48212,"AL042013","DORIAN",2013-08-02,"","TS",25,1013,2013,0.72556
"4498",48213,"AL042013","DORIAN",2013-08-02,"","TS",25,1013,2013,0.72556
"4499",48214,"AL042013","DORIAN",2013-08-02,"","TS",25,1013,2013,0.72556
"4500",48215,"AL042013","DORIAN",2013-08-03,"","TS",30,1013,2013,0.72556
"4501",48216,"AL042013","DORIAN",2013-08-03,"","TS",30,1013,2013,0.72556
"4502",48217,"AL042013","DORIAN",2013-08-03,"","TS",30,1013,2013,0.72556
"4503",48218,"AL042013","DORIAN",2013-08-03,"","TS",30,1013,2013,0.72556
"4504",48219,"AL042013","DORIAN",2013-08-04,"","TS",30,1012,2013,0.72556
"4505",48220,"AL042013","DORIAN",2013-08-04,"","TS",30,1011,2013,0.72556
"4506",48221,"AL052013","ERIN",2013-08-15,"","TS",30,1008,2013,0.72556
"4507",48222,"AL052013","ERIN",2013-08-15,"","TS",35,1007,2013,0.72556
"4508",48223,"AL052013","ERIN",2013-08-15,"","TS",35,1007,2013,0.72556
"4509",48224,"AL052013","ERIN",2013-08-15,"","TS",35,1007,2013,0.72556
"4510",48225,"AL052013","ERIN",2013-08-16,"","TS",35,1007,2013,0.72556
